stock_code,公司名稱,stock_name,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數,上市上櫃
6237,驊訊電子企業股份有限公司,驊訊,－ ,24,台北市市民大道四段100號6樓,86315535,鄭期成,李建榮,李建榮,總經理,何宜成,02-87731100,19911205,20030421,新台幣                 10.0000元,796453710,0,0,1,宏遠證券股份有限公司股務代理部,02-23268818,台北市信義區信義路四段236號3樓,資誠聯合會計師事務所,陳憲正,林瑟凱,CMEI,"6F., 100, Sec. 4, Civil BoulevardTaipei, Taiwan, R.O.C.",02-87732211,ir@cmedia.com.tw,http://www.cmedia.com.tw,79645371,上櫃
6240,松崗國際興業股份有限公司,松崗,－ ,30,臺北市忠孝西路1段50號11樓,97446128,湯順甄,湯順甄,顏雅蕙,協理,許雅琳,02-23830383,19970419,20030530,新台幣                 10.0000元,228673700,0,0,1,統一綜合證券股份有限公司,02-2747-8266,台北市松山區東興路8號B1樓,資信聯合會計師事務所,戴至柔,黃增國,Sung  Gang,"11F,No.50,Sec.1,Chung Hsiao W Rd.,Taipei,Taiwan R.O.C.",02-23810393,annie@kingsinfo.com.tw,https://www.sunggang.com.tw/,22867370,上櫃
6241,易通展科技股份有限公司(原享承),易通展,－ ,27,台南市709安南區工業二路82號,86504769,孫秀梅,黃士珍,黃士珍,總經理,林雅芬,06-3840077,19920328,20030408,新台幣                 10.0000元,487000000,16555185,0,2,群益金鼎證券股份有限公司,(02)2702-3999,106420台北市大安區敦化南路二段97號B2,立本台灣聯合會計師事務所,張書成,劉克宜,AMIGO　,"No.82,Gongye 2nd Rd., Annan Dist.,Tainan City 709Tainan,Taiwan.R.O.C.",06-3843960,public@amigo.com.tw,www.amigo.com.tw,48700000,上櫃
6242,立康生醫事業股份有限公司,立康,－ ,22,台南巿永康區王行里環工路29號,12549828,鄭育修,鄭育修,莊祐霖,協理,高碧婕,(06)2015859,19850416,20030423,新台幣                 10.0000元,318065000,641407,0,1,福邦證券股份有限公司股務代理部,(02)23711658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,李季珍,廖鴻儒,LI KANG,"No.29, Huangong Rd., Yongkang Dist.,Tainan City 71041, Taiwan (R.O.C.)",(06)2018467,likangbio@herbalmed.com.tw,http://likangbio.com,31806500,上櫃
6244,茂迪股份有限公司,茂迪,－ ,26,新北市深坑區北深路3段248號6樓,20889546,曾永輝,葉正賢,王丁召,財務長,朱宜珊,(06)5050789,19810603,20030515,新台幣                 10.0000元,3870418750,0,0,1,中國信託商業銀行代理部,(02)6636-5566,10008台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃明宏,楊雲筑,MOTECH,"6F, No. 248, Sec. 3, Bei-Shen Road, Shen-Keng DistrictNew Taipei City,Taiwan",(06)5051789,ir@motech.com.tw,www.motech.com.tw,387041875,上櫃
6245,立端科技股份有限公司,立端,－ ,27,新北市汐止區大同路2段173號7樓,22327466,周逸文,王葆儀、周孟賢,周旭龍,資深副總,林怡欣,02-86926060,19861030,20030519,新台幣                 10.0000元,1466083030,0,0,1,宏遠證券股份有限公司,02-23268818,106台北市大安區信義路四段236號3樓,安侯建業聯合會計師事務所,吳仲舜,王勇勝,Lanner　,"7F, No. 173, Sec. 2,  Datong Road, Xizhi District,　New Taipei  City 221, Taiwan　　　",02-86926102,catherine_lin@lannerinc.com,www.lannerinc.com,146608303,上櫃
6246,臺龍電子股份有限公司,臺龍,－ ,26,新北市新莊區思源路332巷7號3樓,12386388,許采彤,舒逸豪,舒逸豪,董事,高宏成,(02)22772828,19821113,20030618,新台幣                 10.0000元,378514150,22853440,0,1,華南永昌綜合證券股份有限公司,(02)27186425,臺北市民生東路4段54號4樓,德昌聯合會計師事務所,陳裕勳,陳秀莉,TTFIC,"3F., No. 7, Ln. 332, Siyuan Rd., Xinzhuang Dist., New Taipei City 242, TaiwanNEW TAIPEI CITY, TAIWAN. R.O.C.",(02)22990520,tl-sales@tai-lon.com,www.tai-lon.com,37851415,上櫃
6248,沛波鋼鐵股份有限公司,沛波,－ ,10,彰化縣鹿港鎮經建十一路3號,38432767,顏慶利,黃霈櫻,黃霈櫻,總經理,王惠玲,04-7530578,19840516,20030903,新台幣                 10.0000元,999561490,0,0,1,康和綜合證券股份有限公司,(02)8787-1118,110台北市信義區基隆路一段176號B1,資誠聯合會計師事務所,徐惠榆,田中玉,TMP,"No. 3,Jingjian 11th Rd.,Lukang Township, Changhua County, Taiwan",04-7533028,tmp@tmpco.com.tw,www.tmpco.com.tw,99956149,上櫃
6259,百徽股份有限公司,百徽,－ ,28,台北市內湖區瑞湖街199號3樓,84497335,張傑民,李代祥,羅偉昌,財務長,洪麗如,02)8792-7788,19931220,20030917,新台幣                 10.0000元,251602300,10921046,0,1,兆豐證券股份有限公司,02-33930898,台北市忠孝東路二段９５號８樓,馬施云大華聯合會計師事務所,趙翊棋,黃俊諺,BULLWILL,"3F., No.199,Ruihu St.,Neihu Dist.,Taipei,Taiwan .",02)8792-6222,grant@bullwill.com.tw,http://www.bullwill.com.tw,25160230,上櫃
6261,久元電子股份有限公司,久元,－ ,24,新竹市科學工業園區科技路5號4F,86244737,汪秉龍,蕭維唐,陳巧芬,財務部副處長,鄭惠如,03-6669968,19910722,20040329,新台幣                 10.0000元,1284979890,0,0,1,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下室2樓,勤業眾信聯合會計師事務所,張雅芸,蔡美貞,YTEC,"4F, No.5, Technology Rd., Science-Based Industrial Park,Hsin-Chu, Taiwan, R.O.C.",03-6662951,fannie@ytec.com.tw,www.ytec.com.tw,128497989,上櫃
6263,普萊德科技股份有限公司,普萊德,－ ,27,新北市新店區民權路96號10樓,84117341,陳清港,陳清港,林滿足,財務部財務長,吳雪如,2219-9518,19930105,20030917,新台幣                 10.0000元,625009640,0,0,1,元大證券股份有限公司,2586-5859,臺北市大安區敦化南路2段67號地下一樓,正風聯合會計師事務所,吳欣亮,林啟平,Planet,"　　10F.,No.96, Minquan Rd., Xindian Dist.,　　New Taipei City 231, Taiwan (R.O.C.)",2218-2248,natalie@planet.com.tw,www.planet.com.tw,62500964,上櫃
6264,富裔實業股份有限公司,富裔,－ ,14,台北市信義區松仁路277號18樓,97477509,祝文定,祝文定,祝泓真,特助,闕明達,(02)28834707,19970702,20040224,新台幣                 10.0000元,1363552910,50130827,0,1,元大證券(股)公司股務代理部,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,莊文源,楊清鎮,KL,"18F No.277,Songren Rd., Xinyi Dist.,Taipei Taiwan, R.O.C.",(02)28830023,jameschu06@kingland.com.tw,www.kingland.com.tw,136355291,上櫃
6265,方方土昶股份有限公司,方方土昶,－ ,29,新北市新店區寶中路92號10樓,16436439,張政文,張政文,林芳燕,協理,謝佩君,(02)2916-1997,19980122,20031024,新台幣                 10.0000元,1181721510,0,0,1,中國信託商業銀行股份有限公司,(02)6636-5566,臺北市重慶南路一段83號五樓,資誠聯合會計師事務所,涂展源,黃世鈞,KCU,"10F, NO.92, Pao Chung Road, Xindian Dist.,　New Taipei City , Taiwan, R.O.C.　　",(02)2916-2262,FangYan.Lin@kc-uppertech.com,http://www.kc-uppertech.com/,118172151,上櫃
6266,泰詠電子股份有限公司,泰詠,－ ,28,新竹市香山區埔前里牛埔東路480號,23576977,崔世和,王政豐,王政豐,總經理,周美津,03-5386139,19900215,20040429,新台幣                 10.0000元,1538716410,0,0,1,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,林心彤,陳明煇,TOP UNION　　,"No.480, Nioupu E. Rd.,　　Hsinchu, Taiwan, R.O.C.　",03-5386138,spokesman2@topunion.com.tw,http://www.topunion.com.tw,153871641,上櫃
6270,倍微科技股份有限公司,倍微,－ ,29,新北市汐止區新台五路一段75號5樓,86882278,傅江松,傅江松,黃美津,總管理處總經理,李志強,02-26980098,19921020,20030917,新台幣                 10.0000元,721457590,0,0,1,凱基證券股份有限公司,02-23148800,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,林一帆,蔡蓓華,PCT,"5F,No. 75, Sec. 1, Sintai 5th RdSijhih City, Taipei , Taiwan 221, R.O.C.",02-26980096,public@pct.com.tw,http://www.pct.com.tw,72145759,上櫃
6274,台燿科技股份有限公司,台燿,－ ,28,新竹縣竹北市博愛街803號,4226091,辛忠衡,胡桂琴,黃文旭,副總經理,黃怡仁,03-5551103,19740522,20031218,新台幣                 10.0000元,2762221630,0,0,1,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,翁博仁,褚世蘭,tuc,"803, Po Ai St., Chupei CityHsinchu Hsien ,  Taiwan R.O.C.",03-5551666,www.tuc.com.tw,www.tuc.com.tw,276222163,上櫃
6275,元山科技工業股份有限公司,元山,－ ,28,高雄市仁武區鳳仁路329號,22264722,陳冠宏,劉賢文,劉賢文,總經理,梁湘宜,(07)3713588,19870310,20041223,新台幣                 10.0000元,778697330,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路1段6號6樓,安侯建業聯合會計師事務所,許振隆,陳永祥,Y.S.TECH,"329 Feng Zen Rd, Zen Wu DistrictKaohsiung City, Taiwan, ROC",(07)3742027,ystech@ystech.com.tw,www.ystech.com.tw,77869733,上櫃
6276,安鈦克科技股份有限公司,安鈦克,－ ,25,台北市內湖區洲子街107號8樓,34235759,李益昌,李知達,陳明勇,營運長,陳束燕,02-2799-0022,19781021,20031030,新台幣                 10.0000元,220430000,9699498,0,1,永豐金證券股務代理部,02-23816288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,吳俊源,陳政學,Antec,"8F., No. 107, Jhouzih St., Neihu District,Taipei City 11493, Taiwan, R.O.C.　",02-2799-3435,investor@antec.com,http://www.antec.com,22043000,上櫃
6279,胡連精密股份有限公司,胡連,－ ,28,新北市汐止區福德一路342巷1號,20759430,張子雄,胡盛清,高士翔,總經理室IR經理,張嘉琪,(02)26940551,19770709,20031126,新台幣                 10.0000元,1133483200,0,0,1,永豐金證券股份有限公司,(02)23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,施俊弘,鄭旭然,HU LANE　,"No. 1, Ln. 342, Fude 1st Rd., Xizhi DistNew Taipei City 221010 , Taiwan (R.O.C.)",(02)26941062,hulane@hulane.com.tw,https://www.hulane.com.tw/,113348320,上櫃
6284,佳邦科技股份有限公司,佳邦,－ ,28,苗栗縣竹南鎮公義里11鄰科義街11號,16599215,焦佑衡,陳培真,黃國書,財務會計中心處長,吳弋凡,037 585 555,19980623,20040629,新台幣                 10.0000元,1489803410,0,0,1,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大安區敦化南路2段67號地下一樓,安侯建業,黃海寧,于紀隆,INPAQ　　,"No.11, Ke-Yi St.,Chunan, Miaoli 350,Taiwan, R.O.C.　　",037 585 511,DannyHuang@inpaq.com.tw,www.inpaq.com.tw,148980341,上櫃
6290,良維科技股份有限公司,良維,－ ,28,台北市長安東路一段36號10樓,11298247,李淳正,李淳正,李博宇,董事長特助,魏奚鈴,02-25433567,19720905,20050603,新台幣                 10.0000元,1590887240,0,0,1,中國信託商業銀行股份有限公司,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,蕭春鴛,林佳鴻,LONGWELL　　,"10th FL., No.36, Sec. 1, Chang An E. RoadTaipei, Taiwan, R.O.C.　　",02-25681488,LW6290@longwell.com.tw,http://www.longwell.com,159088724,上櫃
6291,沛亨半導體股份有限公司,沛亨,－ ,24,新竹縣竹北市博愛街945號,86541238,黃子瑋,陳銘俊,黃子瑋,董事長,陳銘俊,03-5535565,19920120,20040128,新台幣                 10.0000元,420000000,0,0,1,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃海寧,鄭安志,AIC,"No.945, Bo'ai St., Zhubei City,Hsinchu, Taiwan, R.O.C.",03-5772500,PR@analog.com.tw,www.analog.com.tw,42000000,上櫃
6292,迅德興業股份有限公司,迅德,－ ,28,桃園縣龜山鄉民生北路一段38-1號,22133530,陳嘉雄,蕭春桂,張美薇,財務行政部經理,劉靜宜,03-3554556,19860519,20031126,新台幣                 10.0000元,466007120,0,0,1,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,吳偉豪,鄭雅慧,　　AXIS,"　　38-1,Ming Shen N. Rd.,Sec. 1,Kuei-Shan,　　Taoyuan , Taiwan",03-3554558,publicfin@axis.com.tw,www.axis.com.tw,46600712,上櫃
6294,智基科技開發股份有限公司,智基,－ ,32,台南市北區成功路114號10樓之1,97306837,邱仕榮,宋彩蓮,黃盈圖,財務協理,林宛柔,06-2258899,19961221,20040113,新台幣                 10.0000元,260471060,0,0,1,福邦證券股份有限公司股務代理部,02-23711658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,葉芳婷,徐惠榆,Tekom,"10F.-1, No.114, Chenggong Rd., North Dist., Tainan City 704, Taiwan (R.O.C.)Tainan City , Taiwan (R.O.C.)",06-2207979,ianhuang@cek.com.tw,http://www.tekom.com.tw/,26047106,上櫃
6411,晶焱科技股份有限公司,晶焱,－ ,24,235603新北市中和區建八路2號18樓,28081989,李俊昌,姜信欽,洪如真,營運長暨市場部副總,張偉達,(02)82278989,20060120,20140311,新台幣                 10.0000元,992538310,0,0,1,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路2段97號B2,安侯建業聯合會計師事務所,陳明輝,郭欣頤,Amazing,"18F., No. 2, Jian 8th Rd., Zhonghe Dist.,New Taipei City 235603, Taiwan",(02)82278969,finance@amazingIC.com,www.amazingIC.com,99253831,上櫃
6417,韋僑科技股份有限公司,韋僑,－ ,27,台中市大里區仁化工二路99號,16877131,曾穎堂,江鴻佑,張祐棋,總經理室協理,陳小萍,04-24925298,19990323,20151008,新台幣                 10.0000元,422740000,0,0,1,元大證券股份有限公司股務代理部,02-25865859,106臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,許瑞隆,劉力維,SAG,"NO. 99, Renhuagong 2nd Rd., Dali Dist.Taichung 412. Taiwan",04-24927388,public@sag.com.tw,www.sag.com.tw,42274000,上櫃
6418,詠昇電子股份有限公司,詠昇,－ ,28,桃園市中壢區中福路二段十巷二號,22774892,黃塗城,黃金錫,黃金錫,總經理,魏惠茹,03-4527666,19880203,20190218,新台幣                 10.0000元,345220000,0,0,1,統一綜合證券股份有限公司,02-27463797,台北市松山區東興路8號地下一樓,資誠聯合會計師事務所,葉翠苗,于智帆,Y-S ELEC.,"No.2, Lane 10, Sec. 2, ZhongFu Road,ZhongLi Dist. Taoyuan, Taiwan, R.O.C.",03-4527661,yselec@yselec.com.tw,https://www.yselec.com.tw,34522000,上櫃
6419,京晨科技股份有限公司,京晨科,－ ,26,新北市中和區建八路16號18樓之2,28212547,楊文彬,楊文彬,楊文彬暫代,總經理,楊文彬,(02)77392260,20060817,20141229,新台幣                 10.0000元,131591700,2725997,0,1,永豐金證券股務代理部,(02)23816288,台北市博愛路17號3樓,眾智聯合會計師事務所,游佩靜,王智立,NUUO,"18F.-2, No. 16, Jian 8th Rd., Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)",(02)87732260,efin@nuuo.com,http://www.nuuo.com,13159170,上櫃
6425,易發精機股份有限公司,易發,－ ,5,桃園市中壢區自強四路3-2號,22994919,羅文進,劉國麟,邱耀進,管理部副總,龔光寰,03-4514199,19880822,20190118,新台幣                 10.0000元,486020000,0,0,1,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,張至誼,洪國田,EFC,"No.3-2, Ziqiang 4th Rd., Zhongli CityTaoyuan County 320, Taiwan (R.O.C.)",03-4517898,pr@efctw.com,https://www.efctw.com,48602000,上櫃
6432,今展科技股份有限公司,今展科,－ ,28,新北市三重區重新路五段646號14樓,12688172,王琴賢,王琴賢,任若琳,財務長,楊偉堅,02-29998313,20010220,20150520,新台幣                 10.0000元,322417710,0,0,1,永豐金證券股務代理部,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,劉建良,呂相瑩,ARLITECH,"14F , NO. 646 ESC . 5,CHUNG HSING RD.,SANCHUNG.NEW TAIPEI CITY,TAIWAN,R.O.C",02-29997582,vivian_jen@arlitech.com.tw,www.arlitech.com.tw,32241771,上櫃
6435,大中積體電路股份有限公司,大中,－ ,24,新竹科學園區篤行一路6號5樓,28112723,薛添福,薛添福,薛添福,董事長暨總經理,吳顯威,(03)563-5818,20080814,20160107,新台幣                 10.0000元,374763000,0,0,2,元富證券股份有限公司股務代理部,(02)2768-6668,台北市光復北路11巷35號B1,資誠聯合會計師事務所,李典易,白淑蒨,Sinopower,"5F,No.6,Dusing 1st Rd.,Hsinchu Science Park,Hsinchu 300,Taiwan",(03)563-5080,ir@sinopowersemi.com,www.sinopowersemi.com,37476300,上櫃
6441,廣錠科技股份有限公司,廣錠,－ ,25,新北市汐止區新台五路一段93號24樓,53562649,廖良彬,林建驊,廖良彬,董事長,黃慧蘭,77535888,20111213,20170927,新台幣                 10.0000元,533184290,0,0,1,中國信託代理部,(02)6636-5566,100台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,潘俊名,張淑瑩,IBS,"24F., No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)",26975988,ibg@ibasegaming.com,https://www.ibasesolution.com.tw,53318429,上櫃
6461,益得生物科技股份有限公司,益得,－ ,22,台北市內湖區瑞光路358巷36號3樓,53104031,林智暉,Manish Chawla,皮先智,發言人,暫缺,02-77218877,20101028,20180328,新台幣                 10.0000元,1629240000,0,0,2,元大證券(股)公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,洪偉倫,陳招美,Intech,"3F., No.36, Ln. 358, Ruiguang Rd.,Neihu Dist., Taipei City 114, Taiwan",02-77218800,investor@intechbiopharm.com,http://www.intechbiopharm.com,162924000,上櫃
6462,神盾股份有限公司,神盾,－ ,24,台北市內湖區瑞光路360號2樓之1,28835517,羅森洲,羅森洲,李宜平,資深副總經理,張心玲,(02)26589768,20071226,20151223,新台幣                 10.0000元,912507540,7868000,0,1,元大證券股務代理部,(02)25865859,台北市大安區敦化南路二段67號B1,安永聯合會計師事務所,許新民,陳智忠,EGIS,"2F-1, No. 360, Ruiguang Road, Neihu DistrictTaipei City , Taiwan (R.O.C.)",(02)26588368,ir@egistec.com,http://www.egistec.com,91250754,上櫃
6465,威潤科技股份有限公司,威潤,－ ,27,台北巿內湖區內湖路一段120巷13號8樓,24497254,吳佳蓉,吳佳蓉,吳柏慶,技術長,鄭憲涵,02-2797-5852,20100119,20151120,新台幣                 10.0000元,518997460,27638590,0,1,台新綜合證券股份有限公司,02-2504-8125,台北市建國北路一段96號B1,資誠聯合會計師事務所,于智帆,葉翠苗,ATrack,"8F., No. 13, Ln. 120, Sec. 1,Neihu Rd., Neihu Dist., Taipei  City 114",02-2797-4030,ir@atrack.com.tw,http://www.atrack.com.tw,51899746,上櫃
